,Compound,Date,Hockey Team,Negative,Neutral,Positive,Text,Tweets Ago
1946,0.0,Sat Dec 01 19:46:37 +0000 2018,@Senators,1.0,0.0,0.0,😎 https://t.co/tZKEI3sCvN,47
1947,0.5859,Sat Dec 01 19:38:50 +0000 2018,@Senators,0.703,0.0,0.297,Ben Harpur's first career #NHL goal is a beauty. #GoSensGo https://t.co/GvA8cbmsYb,48
1948,0.5319,Sat Dec 01 19:36:09 +0000 2018,@Senators,0.803,0.0,0.197,NIFTY move by Boedker on the breakaway and the #Sens lead grows to 3-1. #GoSensGo,49
1949,0.0,Sat Dec 01 19:35:30 +0000 2018,@Senators,1.0,0.0,0.0,BOEDKER! BURIES! #SENS LEAD 3-1! https://t.co/LjOuCGgMHF,50
1950,0.0,Sat Dec 01 19:33:53 +0000 2018,@Senators,1.0,0.0,0.0,HARPUR! SNIPES IT! HIS FIRST @NHL GOAL!  2-1 #SENS! https://t.co/Cx3xAUisbv,51
1951,0.34,Sat Dec 01 19:25:46 +0000 2018,@Senators,0.789,0.0,0.211,Sharks score on the power play. Game tied at 1-1.,52
1952,0.0,Sat Dec 01 19:23:38 +0000 2018,@Senators,1.0,0.0,0.0,DzinGOAL. #GoSensGo https://t.co/wa5VugJNk0,53
1953,0.0,Sat Dec 01 19:20:08 +0000 2018,@Senators,1.0,0.0,0.0,Dzingel TRACKS a rebound on the doorstep and the #Sens get on the board first to lead the Sharks 1-0. #GoSensGo,54
1954,0.0,Sat Dec 01 19:19:11 +0000 2018,@Senators,1.0,0.0,0.0,DZINGEL! SCORES! 1-0 #SENS! https://t.co/4Y84tX03TX,55
1955,0.0,Sat Dec 01 19:06:58 +0000 2018,@Senators,1.0,0.0,0.0,Back for the second. #GoSensGo https://t.co/OZWwNCBhlm,56
1956,0.0,Sat Dec 01 18:48:50 +0000 2018,@Senators,1.0,0.0,0.0,Even after 20. #GoSensGo https://t.co/msUGpkFm2W,57
1957,0.5093,Sat Dec 01 18:42:39 +0000 2018,@Senators,0.477,0.0,0.523,"Welcome back, Erik! https://t.co/aPtqkHJ4LX",58
1958,0.0,Sat Dec 01 18:12:18 +0000 2018,@Senators,1.0,0.0,0.0,Game on. #GoSensGo https://t.co/5ZkPWpTQNf,59
1959,0.0,Sat Dec 01 17:58:29 +0000 2018,@Senators,1.0,0.0,0.0,A few pics from warm-up this afternoon. #GoSensGo https://t.co/A2aOCMDR1e,60
1960,0.0,Sat Dec 01 16:41:00 +0000 2018,@Senators,1.0,0.0,0.0,"A farewell to DeMelo's moustache, a look at the #Sens projected line-up and more before today's 1 p.m. start agains… https://t.co/Dyc0vzrjRe",61
1961,0.0,Sat Dec 01 15:35:59 +0000 2018,@Senators,1.0,0.0,0.0,#Sens head coach Guy Boucher gives an update on his line-up before this afternoon’s game against San Jose. https://t.co/nOhI0J6oBE,62
1962,0.9215,Sat Dec 01 15:14:00 +0000 2018,@Senators,0.496,0.0,0.504,"Make your three predictions in the #NHLHatTrickChallenge for your chance to win some great prizes!

VISIT:… https://t.co/B3ar6j0AsV",63
1963,0.743,Sat Dec 01 14:44:00 +0000 2018,@Senators,0.751,0.0,0.249,Correctly guess the #Sens ALUMNI from these three visual facts to be entered into a draw to win tickets courtesy of… https://t.co/WpQ5Q61sWd,64
1964,0.1027,Sat Dec 01 14:15:00 +0000 2018,@Senators,0.915,0.0,0.085,"Roster update: #Sens recall defenceman Erik Burgdoerfer from @BellevilleSens.

Mise à jour alignement : Les #Sens r… https://t.co/DTWin6LoMD",65
1965,0.0,Sat Dec 01 14:08:00 +0000 2018,@Senators,1.0,0.0,0.0,"C’est un jour de match des #Sens!

Les Sénateurs reçoivent les Sharks cet après-midi au @CdnTireCtr, à compter de 1… https://t.co/6Hkke93lYb",66
1966,0.0,Sat Dec 01 14:07:00 +0000 2018,@Senators,1.0,0.0,0.0,"It's a #Sens game day!

We've got a matinee at @CdnTireCtr between the Sens and Sharks today at 1 p.m.

TICKETS:… https://t.co/V9TNDxEVGg",67
1967,0.3612,Fri Nov 30 23:47:00 +0000 2018,@Senators,0.872,0.0,0.128,Get ready for tomorrow's matinee against the San Jose Sharks with the Weekend Rundown presented by @OLGproline. https://t.co/1COOxvr6Sj,68
1968,0.3151,Fri Nov 30 21:56:00 +0000 2018,@Senators,0.87,0.0,0.13,"With 22 points in the month of November, Matt Duchene has been clutch to say the least! No surprise here but his ga… https://t.co/e15CQAloQM",69
1969,0.1027,Fri Nov 30 21:30:29 +0000 2018,@Senators,0.903,0.0,0.097,"News Release: #Sens sign defenceman Justin Falk to a one-year, two-way contract: https://t.co/i8KIt7nnxi

Communiqu… https://t.co/p4HCvrFffO",70
1970,0.0772,Fri Nov 30 21:02:07 +0000 2018,@Senators,0.939,0.0,0.061,"“It’s not personal or anything, it’s just human nature to want to beat your old team.”

Dylan DeMelo, Chris Tierney… https://t.co/weg0OMRI0K",71
1971,0.0,Fri Nov 30 20:31:07 +0000 2018,@Senators,1.0,0.0,0.0,"After today’s practice, Guy Boucher spoke to media about his line-up for tomorrow’s game. https://t.co/KRVzWrvzcr",72
1972,0.0,Fri Nov 30 18:21:46 +0000 2018,@Senators,1.0,0.0,0.0,The coach confirms that Craig Anderson will start in goal tomorrow afternoon against the Sharks. https://t.co/BUZZN8HzPG,73
1973,0.0,Fri Nov 30 17:31:46 +0000 2018,@Senators,1.0,0.0,0.0,Some moustache pics before the calendar flips. https://t.co/nyDchzIyk6,74
1974,0.7003,Fri Nov 30 16:34:24 +0000 2018,@Senators,0.784,0.0,0.216,"Only two days left to enter for your chance to win a night out with the use of a luxury 2019 Lincoln vehicle, valet… https://t.co/LOCUCbFh3z",75
1975,0.0,Fri Nov 30 15:47:00 +0000 2018,@Senators,1.0,0.0,0.0,"The #Sens teamed up with @CanadianTire, @navcanada and @HEOhockey to send more than 40 sets of hockey gear north to… https://t.co/6ATV4nP9RH",76
1976,0.6797,Fri Nov 30 15:33:00 +0000 2018,@Senators,0.797,0.0,0.203,McGoal! The #Sens scored first last night against the Rangers so you get a FREE @McDonaldsCanada medium fries today… https://t.co/tV1J0P4AWg,77
1977,0.0,Fri Nov 30 14:13:00 +0000 2018,@Senators,1.0,0.0,0.0,Craig Anderson blanked the Rangers for his first shutout of the season last night making him our @markmotorsott Per… https://t.co/qCf3dZKFO7,78
1978,0.5719,Fri Nov 30 13:12:00 +0000 2018,@Senators,0.821,0.0,0.179,ICYMI: Multi-point efforts from Duchene and Batherson along with perfection in net from Anderson powered the #Sens… https://t.co/PE65mQF1Ha,79
1979,0.0,Fri Nov 30 04:43:59 +0000 2018,@Senators,1.0,0.0,0.0,“Tonight was just one of those nights where everything came together… We had guys all up and down the line-up payin… https://t.co/zFqFVRdUrT,80
1980,0.5499,Fri Nov 30 04:20:29 +0000 2018,@Senators,0.754,0.0,0.246,"“The attitude was terrific, the worth ethic was terrific, but our discipline was outstanding… It was a total team c… https://t.co/b3JBjpHnCk",81
1981,0.0,Fri Nov 30 02:58:22 +0000 2018,@Senators,1.0,0.0,0.0,W. https://t.co/HwIAlLnBmC,82
1982,0.7027,Fri Nov 30 02:50:16 +0000 2018,@Senators,0.383,0.0,0.617,#SENS WIN 3-0! https://t.co/70kaLsTsWm,83
1983,0.5267,Fri Nov 30 02:29:49 +0000 2018,@Senators,0.848,0.0,0.152,RT @Media_Sens: Congrats to #Sens forward @Ryandzingel whose assist on a second period goal by @Matt9Duchene tonight vs. @NYRangers was the…,84
1984,0.0,Fri Nov 30 02:21:32 +0000 2018,@Senators,1.0,0.0,0.0,Third period time. #GoSensGo https://t.co/V3khxsDPBG,85
1985,0.5859,Fri Nov 30 02:08:18 +0000 2018,@Senators,0.345,0.0,0.655,Lovely. #GoSensGo https://t.co/6oBlFjobOm,86
1986,0.0,Fri Nov 30 02:03:41 +0000 2018,@Senators,1.0,0.0,0.0,After 40. #GoSensGo https://t.co/DAYZriMICt,87
1987,0.0,Fri Nov 30 01:58:40 +0000 2018,@Senators,1.0,0.0,0.0,Dzingel to Batherson to Duchene to the BACK OF THE NET. #Sens lead grows to 3-0. #GoSensGo,88
1988,0.0,Fri Nov 30 01:58:06 +0000 2018,@Senators,1.0,0.0,0.0,SCORES! DUCHENE! 3-0 #SENS! https://t.co/ST7c0LGkDo,89
1989,0.0,Fri Nov 30 01:27:37 +0000 2018,@Senators,1.0,0.0,0.0,Back for the second. #GoSensGo https://t.co/04FQBp4pNQ,90
1990,0.4404,Fri Nov 30 01:09:30 +0000 2018,@Senators,0.508,0.0,0.492,Good start. #GoSensGo https://t.co/Rqf20y6uWn,91
1991,0.0,Fri Nov 30 00:59:02 +0000 2018,@Senators,1.0,0.0,0.0,Smith finds Paajarvi driving to the net and #56 SNEAKS it through Lundqvist to grow the #Sens lead to 2-0. #GoSensGo,92
1992,0.0,Fri Nov 30 00:57:59 +0000 2018,@Senators,1.0,0.0,0.0,PAAJARVI! SCORES! #SENS LEAD 2-0! https://t.co/DoxlBNAfyp,93
1993,0.0,Fri Nov 30 00:44:45 +0000 2018,@Senators,1.0,0.0,0.0,Batherson opens the scoring against the Rangers. #GoSensGo https://t.co/n3O4gL0bje,94
1994,0.0,Fri Nov 30 00:42:15 +0000 2018,@Senators,1.0,0.0,0.0,Duchene sends a puck towards the net and Batherson DIRECTS it upstairs to open the scoring. #Sens in front 1-0. #GoSensGo,95
1995,0.0,Fri Nov 30 00:41:08 +0000 2018,@Senators,1.0,0.0,0.0,BATHERSON! SCORES! 1-0 #SENS! https://t.co/Vo2Y6nQoQM,96
1996,0.0,Fri Nov 30 00:38:08 +0000 2018,@Senators,1.0,0.0,0.0,Game on. #GoSensGo https://t.co/QLm8FU8dfH,97
1997,0.0,Fri Nov 30 00:28:50 +0000 2018,@Senators,1.0,0.0,0.0,A few relevant signs during warm-up tonight. #GoSensGo https://t.co/z2BbEsumvu,98
1998,0.0,Thu Nov 29 22:16:00 +0000 2018,@Senators,1.0,0.0,0.0,"Some pre-game stuff on Brady Tkachuk, a look at the projected line-up and more before the #Sens host the Rangers to… https://t.co/ES0eZqSKTB",99
1999,0.9184,Thu Nov 29 20:53:18 +0000 2018,@Senators,0.576,0.0,0.424,"""It’s always nice to be back home and so far this season we’ve played pretty well on home ice, so hopefully we can… https://t.co/BWsNx1LTtA",100
2000,-0.296,Mon Dec 03 23:52:41 +0000 2018,@NHLFlyers,0.855,0.145,0.0,"Fletcher on expectations this season: ""There’s no reason we can’t be a playoff team now.""",1
2001,0.3612,Mon Dec 03 23:49:24 +0000 2018,@NHLFlyers,0.717,0.068,0.215,Fletcher on willingness to be aggressive: “I want to see if we have solutions in house and handles those internally… https://t.co/Tdqk8dggpN,2
2002,0.807,Mon Dec 03 23:49:24 +0000 2018,@NHLFlyers,0.622,0.0,0.378,"Fletcher: ""There are great resources here. This is a very fortunate position to be in.""",3
2003,0.0,Mon Dec 03 23:47:43 +0000 2018,@NHLFlyers,1.0,0.0,0.0,Fletcher discusses his new role as the #Flyers GM with the media: “I plan on meeting with the players and staff tom… https://t.co/VBAUg4gPdr,4
2004,0.5093,Mon Dec 03 23:46:15 +0000 2018,@NHLFlyers,0.68,0.0,0.32,"Welcome to the #Flyers Family, Chuck! #LetsGoFlyers https://t.co/AAGypZq5F9",5
2005,0.0,Mon Dec 03 22:41:32 +0000 2018,@NHLFlyers,1.0,0.0,0.0,OFFICIAL: Chuck Fletcher has been named Executive Vice President and General Manager of the Philadelphia Flyers. https://t.co/jBphjI2Vhx,6
2006,0.0,Mon Dec 03 18:30:54 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"RT @SalArmyPhilly: @NHLFlyers partnered with @SalArmyPhilly for a day of community svc! Team members, staff &amp; season ticket holders spent t…",7
2007,0.0,Mon Dec 03 16:02:03 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"Point made, points earned. #MondayMotivation https://t.co/eIZV2Cls95",8
2008,0.0,Sun Dec 02 19:12:48 +0000 2018,@NHLFlyers,1.0,0.0,0.0,The #Flyers Toy Shop is dishing out 🎁🎁🎁 to the families of the @LibertyUSO! #FlyersCommUNITY https://t.co/gpm1sknChl,9
2009,0.0,Sun Dec 02 18:59:16 +0000 2018,@NHLFlyers,1.0,0.0,0.0,✌️✌️ #FlyersCommUNITY https://t.co/sEAdWhKOml,10
2010,0.0,Sun Dec 02 18:50:33 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"The @USAHockey Philadelphia Warriors, a group of local veterans, took to the ice today for clinics, drills and game… https://t.co/KQfnjNHbRq",11
2011,0.0,Sun Dec 02 18:43:47 +0000 2018,@NHLFlyers,1.0,0.0,0.0,Let the games begin! Members of the squad are at @NeumannUniv and facing-off with @FlyersPwrPlay! #FlyersCommUNITY https://t.co/iz962RT5ZJ,12
2012,0.0,Sun Dec 02 18:34:52 +0000 2018,@NHLFlyers,1.0,0.0,0.0,#FlyersCommUNITY Day continues in North Philly with a visit to the @SalvationArmyUS Divisional Headquarters! https://t.co/0iyJ5QBDTr,13
2013,0.0,Sun Dec 02 18:28:30 +0000 2018,@NHLFlyers,1.0,0.0,0.0,‘Tis the season! #FlyersCommUNITY https://t.co/LQIV2YxcoF,14
2014,0.4003,Sun Dec 02 18:24:33 +0000 2018,@NHLFlyers,0.856,0.0,0.144,RT @LaurenHartMusic: Hanging with the Philadelphia Power Play and the @NHLFlyers for some Sunday hockey! #flyerscommUnity https://t.co/76H3…,15
2015,0.6588,Sun Dec 02 18:00:00 +0000 2018,@NHLFlyers,0.672,0.0,0.328,"It was a great day for #Flyers Hockey! 

#PHIvsPIT | #LetsGoFlyers https://t.co/VA4Vjm8IOm",16
2016,0.4019,Sun Dec 02 17:31:13 +0000 2018,@NHLFlyers,0.876,0.0,0.124,It’s #Flyers Community Day and we’re ringing in the holiday season with the @LibertyUSO Service Member &amp; Family Hol… https://t.co/dQGRsdqXdP,17
2017,0.4199,Sun Dec 02 16:14:37 +0000 2018,@NHLFlyers,0.534,0.173,0.293,"We disagree, @Simmonds17...The Helmet looks great on you! #LetsGoFlyers https://t.co/qJNfyIqnHj",18
2018,-0.4404,Sun Dec 02 13:37:00 +0000 2018,@NHLFlyers,0.739,0.187,0.074,"""No one else was going to fight me."" -@Simmonds17's bout with 6'7"", 255lb Jamie Oleksiak gave us the spark we neede… https://t.co/loAZtPD1Km",19
2019,0.0,Sun Dec 02 03:51:17 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"Jordan Weal has questions...
@daleweise22 has answers (and Saturday’s GWG). #PHIvsPIT https://t.co/0J7QBmWdmR",20
2020,-0.296,Mon Dec 03 23:52:41 +0000 2018,@NHLFlyers,0.855,0.145,0.0,"Fletcher on expectations this season: ""There’s no reason we can’t be a playoff team now.""",21
2021,0.3612,Mon Dec 03 23:49:24 +0000 2018,@NHLFlyers,0.717,0.068,0.215,Fletcher on willingness to be aggressive: “I want to see if we have solutions in house and handles those internally… https://t.co/Tdqk8dggpN,22
2022,0.807,Mon Dec 03 23:49:24 +0000 2018,@NHLFlyers,0.622,0.0,0.378,"Fletcher: ""There are great resources here. This is a very fortunate position to be in.""",23
2023,0.0,Mon Dec 03 23:47:43 +0000 2018,@NHLFlyers,1.0,0.0,0.0,Fletcher discusses his new role as the #Flyers GM with the media: “I plan on meeting with the players and staff tom… https://t.co/VBAUg4gPdr,24
2024,0.5093,Mon Dec 03 23:46:15 +0000 2018,@NHLFlyers,0.68,0.0,0.32,"Welcome to the #Flyers Family, Chuck! #LetsGoFlyers https://t.co/AAGypZq5F9",25
2025,0.0,Mon Dec 03 22:41:32 +0000 2018,@NHLFlyers,1.0,0.0,0.0,OFFICIAL: Chuck Fletcher has been named Executive Vice President and General Manager of the Philadelphia Flyers. https://t.co/jBphjI2Vhx,26
2026,0.0,Mon Dec 03 18:30:54 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"RT @SalArmyPhilly: @NHLFlyers partnered with @SalArmyPhilly for a day of community svc! Team members, staff &amp; season ticket holders spent t…",27
2027,0.0,Mon Dec 03 16:02:03 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"Point made, points earned. #MondayMotivation https://t.co/eIZV2Cls95",28
2028,0.0,Sun Dec 02 19:12:48 +0000 2018,@NHLFlyers,1.0,0.0,0.0,The #Flyers Toy Shop is dishing out 🎁🎁🎁 to the families of the @LibertyUSO! #FlyersCommUNITY https://t.co/gpm1sknChl,29
2029,0.0,Sun Dec 02 18:59:16 +0000 2018,@NHLFlyers,1.0,0.0,0.0,✌️✌️ #FlyersCommUNITY https://t.co/sEAdWhKOml,30
2030,0.0,Sun Dec 02 18:50:33 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"The @USAHockey Philadelphia Warriors, a group of local veterans, took to the ice today for clinics, drills and game… https://t.co/KQfnjNHbRq",31
2031,0.0,Sun Dec 02 18:43:47 +0000 2018,@NHLFlyers,1.0,0.0,0.0,Let the games begin! Members of the squad are at @NeumannUniv and facing-off with @FlyersPwrPlay! #FlyersCommUNITY https://t.co/iz962RT5ZJ,32
2032,0.0,Sun Dec 02 18:34:52 +0000 2018,@NHLFlyers,1.0,0.0,0.0,#FlyersCommUNITY Day continues in North Philly with a visit to the @SalvationArmyUS Divisional Headquarters! https://t.co/0iyJ5QBDTr,33
2033,0.0,Sun Dec 02 18:28:30 +0000 2018,@NHLFlyers,1.0,0.0,0.0,‘Tis the season! #FlyersCommUNITY https://t.co/LQIV2YxcoF,34
2034,0.4003,Sun Dec 02 18:24:33 +0000 2018,@NHLFlyers,0.856,0.0,0.144,RT @LaurenHartMusic: Hanging with the Philadelphia Power Play and the @NHLFlyers for some Sunday hockey! #flyerscommUnity https://t.co/76H3…,35
2035,0.6588,Sun Dec 02 18:00:00 +0000 2018,@NHLFlyers,0.672,0.0,0.328,"It was a great day for #Flyers Hockey! 

#PHIvsPIT | #LetsGoFlyers https://t.co/VA4Vjm8IOm",36
2036,0.4019,Sun Dec 02 17:31:13 +0000 2018,@NHLFlyers,0.876,0.0,0.124,It’s #Flyers Community Day and we’re ringing in the holiday season with the @LibertyUSO Service Member &amp; Family Hol… https://t.co/dQGRsdqXdP,37
2037,0.4199,Sun Dec 02 16:14:37 +0000 2018,@NHLFlyers,0.534,0.173,0.293,"We disagree, @Simmonds17...The Helmet looks great on you! #LetsGoFlyers https://t.co/qJNfyIqnHj",38
2038,-0.4404,Sun Dec 02 13:37:00 +0000 2018,@NHLFlyers,0.739,0.187,0.074,"""No one else was going to fight me."" -@Simmonds17's bout with 6'7"", 255lb Jamie Oleksiak gave us the spark we neede… https://t.co/loAZtPD1Km",39
2039,0.0,Sun Dec 02 03:51:17 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"Jordan Weal has questions...
@daleweise22 has answers (and Saturday’s GWG). #PHIvsPIT https://t.co/0J7QBmWdmR",40
2040,0.0,Sun Dec 02 03:01:02 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"The Captain delivers The Helmet to tonight’s difference-maker, @Simmonds17! 

#PHIvsPIT | #LetsGoFlyers https://t.co/84kgeYF2wf",41
2041,0.4199,Sun Dec 02 02:58:50 +0000 2018,@NHLFlyers,0.682,0.0,0.318,Looks like Sadie found a new home! 🐶 https://t.co/4MRBeIJF1Y,42
2042,0.0,Sun Dec 02 02:56:42 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"✌️ stars &amp; ✌️ points! 

⭐️: @28CGiroux (1g) 
⭐️⭐️: Crosby (L)
⭐️⭐️⭐️: TK (1g)

#PHIvsPIT | #LetsGoFlyers https://t.co/ls5Qebdcw4",43
2043,0.2789,Sun Dec 02 02:33:58 +0000 2018,@NHLFlyers,0.484,0.224,0.292,"🔶 #FLYERS WIN 🔶 

Stealing points in Steel City! 

#PHIvsPIT | #LetsGoFlyers https://t.co/nVYKU9JkGC",44
2044,0.0,Sun Dec 02 02:32:20 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"🚨 ENG! 🚨 

Voracek scores with 21.5 remaining and that should seal it! 

#PHIvsPIT | #LetsGoFlyers https://t.co/IYIKdIrG3E",45
2045,0.0,Sun Dec 02 02:30:46 +0000 2018,@NHLFlyers,1.0,0.0,0.0,DeSmith to the bench for the extra Pittsburgh skater with 1:15 remaining. #PHIvsPIT,46
2046,0.765,Sun Dec 02 02:30:06 +0000 2018,@NHLFlyers,0.68,0.0,0.32,"Coots improves to 13/13 in the face-off circle tonight, a crucial win with under 2:30 remaining. #PHIvsPIT",47
2047,0.0,Sun Dec 02 02:22:05 +0000 2018,@NHLFlyers,1.0,0.0,0.0,6:33 remains in regulation with the #Flyers holding a 3-2 lead over the Pens. #PHIvsPIT,48
2048,0.0,Sun Dec 02 02:12:24 +0000 2018,@NHLFlyers,1.0,0.0,0.0,👏👏 STOLARZ! 👏👏 #PHIvsPIT,49
2049,0.0,Sun Dec 02 02:09:03 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"5⃣-Hole. 

#PHIvsPIT | #LetsGoFlyers https://t.co/Xwmti02uJ0",50
2050,0.0,Sun Dec 02 02:06:48 +0000 2018,@NHLFlyers,1.0,0.0,0.0,It's @Laughts21 and MacDonald picking up the assists on Weise's first career SHG. That now makes three (!) assists… https://t.co/LAG4tyvjxh,51
2051,0.0,Sun Dec 02 02:00:49 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"🚨 SHG! 🚨

@daleweise22 scores shorthanded and gives the #Flyers a 3-2 lead! 

#PHIvsPIT | #LetsGoFlyers https://t.co/ASTENY4lAR",52
2052,0.0,Sun Dec 02 01:59:30 +0000 2018,@NHLFlyers,1.0,0.0,0.0,Here we go! The third period of #PHIvsPIT is underway.  #LetsGoFlyers https://t.co/YCngTOSXtL,53
2053,0.7184,Sun Dec 02 01:57:51 +0000 2018,@NHLFlyers,0.4,0.0,0.6,"Gud Clean Fun. 

#PHIvsPIT | #LetsGoFlyers https://t.co/GNwCdURMcl",54
2054,0.0,Sun Dec 02 01:52:02 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"Entering the third period, Giroux leads the #Flyers with five of our 18 shots on goal. #PHIvsPIT",55
2055,0.0,Sun Dec 02 01:41:03 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"Another scuffle breaks out as the second period comes to a close. 

This rivalry &gt; 

#PHIvsPIT | #LetsGoFlyers https://t.co/FkgMoaE52k",56
2056,-0.4588,Sun Dec 02 01:24:59 +0000 2018,@NHLFlyers,0.87,0.13,0.0,Konecny draws a roughing penalty and Simon will sit for two minutes with 9:18 left in the period. #Flyers take over… https://t.co/0kh993HoSO,57
2057,0.0,Sun Dec 02 01:21:48 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"Jake with the 👀 and slick dish to The Captain who buries it! 

#PHIvsPIT | #LetsGoFlyers https://t.co/OqEwCWrEnC",58
2058,0.3818,Sun Dec 02 01:19:08 +0000 2018,@NHLFlyers,0.89,0.0,0.11,Credit Voracek and MacDonald with the assists on Claude's 9th goal of the season. MacDonald has two assists so far tonight. #PHIvsPIT,59
2059,0.0,Sun Dec 02 01:17:05 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"🚨 2-2! 🚨

@28CGiroux rifles a one-time by DeSmith and ties the game at 6:52! 

#PHIvsPIT | #LetsGoFlyers https://t.co/7UkKz7dd3x",60
2060,0.0,Sun Dec 02 01:14:53 +0000 2018,@NHLFlyers,1.0,0.0,0.0,Sheahan gives the Pens a 2-1 lead at 5:49. #PHIvsPIT,61
2061,-0.2732,Sun Dec 02 01:10:52 +0000 2018,@NHLFlyers,0.558,0.293,0.149,"Big save by Stolie, who battles through traffic to make a tough stop on the doorstep. #PHIvsPIT",62
2062,0.0,Sun Dec 02 01:06:25 +0000 2018,@NHLFlyers,1.0,0.0,0.0,"Here we go! The second period is underway in Pittsburgh with the Flyers looking to break the 1-1 tie. 

#PHIvsPIT |… https://t.co/v8pScCTrcC",63
2063,0.5859,Sun Dec 02 01:04:14 +0000 2018,@NHLFlyers,0.513,0.0,0.487,"What a beauty. 

#PHIvsPIT | #LetsGoFlyers https://t.co/LzKQaUdYmK",64
2064,0.0772,Sun Dec 02 00:51:07 +0000 2018,@NHLFlyers,0.936,0.0,0.064,"An intense first period comes to a close and it's been an old fashioned rivalry game so far. 

#PHIvsPIT |… https://t.co/wfsuCALIYh",65
